0,8.53704,肩が上がっているように見える,5
1,18.82854,笑う,3
2,27.6365,Q.現在はお一人でお住まい…ですかね,6
3,29.145623,話しながら頷く,5
4,29.595792,A.はい,6
5,29.595792,はい,6
6,36.959248,Q.実際ここのキャンパスはどのくらい週に通われていますか,6
7,38.792667,はい,6
8,41.646707,A.自分は部活をやってるので週に４、５来ます,6
9,45.563334,はい,6
10,47.568124,Q.ちなみにキャンパスに通われる場合は交通手段は何を使われていますか,6
11,53.531207,A.電車と徒歩で,6
12,56.795207,Q.電車は路線で言うとどんな感じですか6,6
13,59.244666,A.京急,6
14,61.570417,頷く,4
15,62.517209,Q.朝って混んでますか,6
16,64.177584,笑う,3
17,64.177584,A.朝…でもそうですね、そんなに混んでないです意外と,6
18,64.177584,Q.意外と…,6
19,65.739126,頭を傾ける,4
20,67.456917,そんなに、の声高め,1
21,69.806899,A.座れるか座れないかくらいで,6
22,71.988463,はい,6
23,78.096983,はい,6
24,82.836921,Q.アルバイトはされていますか,6
25,83.831649,A.はい、アルバイトしてます,6
26,86.412691,A.アルバイトは１ヶ月の収入、大体どのくらいか教えていただけますか,6
27,90.906174,目が泳ぐ,5
28,91.561007,A. 大体８〜９万くらい,6
29,91.561007,声小さめ,1
30,94.183965,大きく頷く,4
31,96.701424,Q.実際その収入は何に使われているかっていうのを教えていただいてもいいですか,6
32,104.926757,A.仕送りとかが一切ないので自分の生活費に充てることがほとんどなんですけど,6
33,110.819132,後は、まあ洋服買ったり、とープログラミングの勉強をしてるので、そのスクールのお金だったりとかに使ってます,6
34,125.022979,Q.大体全部お一人で生活なされてる…,6
35,126.810229,A.そうですね,6
36,128.878688,Q.　すごいですね,6
37,128.878688,首を振る,4
38,128.878688,謙遜,3
39,129.26253,Q. プログラミングも学校に通われてるんですか,6
40,132.442688,A.通信のオンラインで勉強してます,6
41,132.442688,声小さめ,1
42,139.037771,Q.今度、こうプログラミングとか今後やっていきたいなって、お仕事で…,6
43,142.476146,笑う,3
44,142.476146,A.そうですね,6
45,144.259396,何度も頷く,4
46,150.140896,Q.実際今お一人暮らしされてるってことで、何か大変なこととかありますか,6
47,157.984813,上を一瞬見て考える,4
48,157.984813,A.大変なことは家の家事を全部自分でしなきゃいけないので部活が終わって家に着くのが10時半とかでもご飯作ったり、って言うのはすごい大変だなって思います,6
49,170.332563,Q.ちなみに部活は何をされてるんですか,6
50,173.105021,A.男子バスケットボール部のマネージャーをやってます,6
51,178.603521,Q.結構朝から練習とか夜まで練習とかですか,6
52,180.852354,頷く,4
53,180.852354,笑う,3
54,183.357854,Q.遅い時間だとどれくらいまでされてるんですか,6
55,187.540188,A.このキャンパス使えるのが9時…９：４５が最後なので,6
56,191.93273,9時半くらいまで活動して45分に退館するみたいな…,6
57,197.56539,Q.じゃあもう本当に夜遅くって感じ…,6
58,199.632348,笑う,3
59,199.632348,頷く,4
60,205.519473,Q.一人暮らしはもう長いんですか、もう入学された時からずっとですか,6
61,210.659307,A.そうですね、はい,6
62,212.567683,Q.だいぶ慣れと言いますか…もありますか,6
63,214.322892,笑う,3
64,215.862017,A.3年目なので結構慣れてきました,6
65,220.465267,Q.たまにこう、ご実家のこと思い出したりします？,6
66,224.538684,一瞬考える,1
67,225.286725,A. …帰りたくなります,6
68,226.478767,笑う,3
69,233.59235,Q.たまにあれですか、ご両親とかご家族の方が遊びに来られたりとかは,6
70,237.581934,A.この間も妹が遊びにきました,6
71,239.466267,笑う,3
72,241.40285,Q.妹さんは結構近くに住んでらっしゃるんですか,6
73,244.512777,あ、妹は実家なので、実家の山梨県に,6
74,249.53061,Q.ちょっと多いところから…,6
75,251.030642,笑う,3
76,252.612568,頷く,4
